name,average_revenue_per_movie
Antelope Foundation,19339.0
LBC Films,19339.0
Propeller Films,19339.0
Pro Bono,19245.0
Pagano,19245.0
Shaftway Productions,19237.0
House Lights Media,9593.0
f/8 Filmworks,9591.5
Phil McIntyre Promotions,7019147.0
Slendro Media,9518.5
Chaotik,19037.0
Braveart Films,85852.0
SMF,26889.0
Tiderock Media,723303.0
DPDC TV,18863.0
D.K. Entertainment,18863.0
Musa Productions,18863.0
Texas Investments,18863.0
Ridgestone Media LLC,18851.0
Serious Productions,18823.0
Independent,64044.5
Ellenglaze Films,242876.0
Juli Entertainment Media Co.,32142621.0
This Is Just a Test,18759.0
Before Stonewall Inc,18724.0
Zentropa Spain,18686.0
Wonder Vision,9508.0
Mondo Paradoso Films,19016.0
Bowery Hills Entertainment,19016.0
Visionary Pictures,9321.0
TVgals Media,18618.0
Magma Cine,9625.0
Bananeira Films,19250.0
Fifth Season,9261.5
Electus,18395.0
DumbDumb,18395.0
Required Viewing,9182.0
James Bruce Productions,18364.0
Roland Films,18364.0
Ticket to Ride,722362.0
Night Kitchen Productions   ,714922.5
Red Apple,1337808.0
Tribus P Films,1139935.3333333333
CMR,18148.0
Cinema Conservancy,18123.0
Full House,2262327.0
Cave Pictures,22859.0
Faith Street Film Partners II,68577.0
Hopefilled Media,68577.0
Very Special Projects,18051.0
Navigator Film,213761.0
Les Films du Siecle,18010.0
All Caps,18006.0
BR Group,156362.0
Ink Connection,156362.0
Greenwood Films,17977.0
Smuggler Films,5976.333333333333
B Productions  ,8895.0
The Art of Elysium,20006.333333333332
Mangusta Productions,40217.666666666664
Peace Productions,17744.0
Sumatra Films,17744.0
2B ,17744.0
Sterling Rock Productions,17727.0
Story Bridge Films,18066389.333333332
Zucker Productions,4385959.0
Beach House Music,17646.0
Maida Vale Films,17646.0
Dig it Audio,17646.0
Varient Pictures,24417.6
"The Pardon Group, LLC. ",17518.0
Menemsha Films,17506.0
P+R Productions,8751.5
Lytta Productions,17503.0
Peapie Films,3296836.0
02 Filmes,6553186.0
Midnight Sun Pictures,2680047.5
Rexmedia,87793.0
GIF,87793.0
Dragonfly Pictures,161097.0
Cockamamie Entertainment,17396.0
Absolute Entertainment,17396.0
Grand Motel,8685.0
The Eyeslicer,17370.0
Samll Form Films,17309.0
Small Dog Picture Company,22594.0
See Think Films,17282.0
Mssng Peces,17282.0
Bella Voce Films,18782.0
Hidden Village Films,18782.0
Emerging Pictures,18782.0
Vimeo,18782.0
Meetai,18782.0
Firelight Media,8600.0
The Gotham Film and Media Institute,17200.0
Magic Violet,17186.0
Black Valley Films,17181.0
Royal Avenue Chelsea,58149.0
Good Lap Production,219583.0
Lyric International,17110.0
Celco,17107.0
G.C. Pix LLC,17107.0
Check Entertainment,17107.0
Mainstreet Productions,8524.0
Mansion Pictutes,17036.0
Zonbo Media,10447579.0
Homerun Asia,10447579.0
Steady Orbits,16987.0
Folium Films,16971.0
Blue Ice Docs,99539.0
Filmoption Intl.,4235.5
CoPro    ,16942.0
Hotdocs Dealmakers,16942.0
Home Made Docs,16942.0
IDFA Forum,16942.0
EOdocs,16942.0
OFC,16942.0
Shellac Sud,28306.75
Fields Park Media Partners,38905.75
Paper Chain Productions,16878.0
Risberg Schilling Productions,16839.0
Winkler Films,829937.6666666666
Twirly Films Limited,1414964.0
Precept Productions,16772.0
Objective 49,16772.0
Olsen Entertainment,76985.0
Red 56,76985.0
Rockhaven Films,16765.0
Young and Handsome,16757.0
University of Pittsburgh,49517.0
Derek Jarman Lab,49517.0
Escandalo Films,33811.0
Framework,8367.0
Tom Yoka,6457479.0
Licri Inc.,6457479.0
Burger Collection,16594.0
AD406,16563.0
Beijing YiHe Start Film Production Ltd,160663.0
New Heaven Picture Culture and Media Co Ltd,160663.0
Culture and Media Co Ltd,160663.0
Beijing Ocean and Time Culture Communication Co Ltd,160663.0
Freddie Films Inc,8211.5
Circle Blue Entertainment,8211.5
Haviland Digital,284163.6666666667
Bundesbeauftragte Fur Kultur Und Medien,9765.0
IDM Sudtirol-Alto Adige,19530.0
Marcie Films,21343.0
Diamond Girl,16164.0
Sol's Luncheonette,16164.0
Rushaway Pictures,16118.0
Projection Pictures,6111194.0
Asphalt Films,16050.0
Amsterdam Post Lab,175629.0
German-Polish Film Fund,175629.0
Cinecopro Award,175629.0
Film and Creative Industries - Nova Scota,9726.5
Filmshow,19453.0
Younger Daughter Films,19453.0
Mazewalker Films,19453.0
Cinexus Pictures,15974.0
Strada Film,236929.0
OWL Productions,15954.0
First Born Production,15938.0
Digital Seven,15938.0
Random Art Workshop,15919.0
Shoreline Entertainment,40079.3
Soaring Flight Productions,722309.3333333334
Borderline Presents,148731.0
We Are Tessellate,15850.0
3RoundBurst ,15850.0
Lost Gang Films West,15801.0
Jubilee Films,15801.0
Vespertine Films,15801.0
ProSieben,3281855.0
Rezo Productions,3281855.0
Quill Film Partners Ltd.,15674.0
Visionscape Studios,15671.0
Samson Films,155613.88888888888
Prodigy Pictures,7821.5
Motel Pictures Inc,15643.0
Bando a Parte,213137.5
Gladys Glover,47221.0
Double Play Films,94442.0
Claudeismydog,868081.0
Roxbourne Media Limited,211552.0
Monte Rosso,420003.5
Figures of Speech,15378.0
"Take Me Home Productions, LLC",15374.0
Kreo Films,995993.2941176471
Roy Lichtenstein Foundation,15334.0
Buckup Productions,15263.0
Starcrossed Film Ltd LLC,15263.0
Two Piano Films,15263.0
Wishing Tree Productions,307232.0
Vice Documentary Films,18288.0
Rockeye,18288.0
Brooks Media,15156.0
Nikolaus Geyrhalter,5050.333333333333
Stadtkino Filmverleih,15151.0
Mansfield Films,15122.0
Dean River,15091.0
South Rampart,40360.0
Plymptoons,31209.5
WhiteFlame,15071.0
We Broke Up Productions LLC,15063.0
Mintz Entertainment,15063.0
ReelDreams,15003.0
"Time and Tide Productions, Inc.",15000.0
IXII Productions,7483.0
Hypotenuse Films,65876.5
Fundacao Calouste Gulbenkian,55715.0
Samaritan Entertainment,14928.0
Iyara Film,14890.0
Banger Films,17889.0
Ajimolido Films,16754.0
Nelly Entertainment,23864.0
Barakacine SRL,23864.0
Ministerio de Cultura Argentina,23864.0
Zebra Producciones,23864.0
Marca Pais Argentina,23864.0
Les Films du Nouveau Monde,88263.0
Ali n' Productions,96277.0
YC Aligator Film,96277.0
Hudson West Productions,21331.0
Luxbox,164509.0
Crossing The Line Productions,36123.0
Highbrow Entertainment,52781.0
Latitude 49,52781.0
Black Nexxus Productions,52781.0
Pan-Europeenne,5333301.75
Tricoast Worldwide,2436.0
Pendragon Pictures,14616.0
Cafe Pictures,14616.0
Buzzworm Films,14610.0
The Genre Company,283527.0
Empire Film & Entainment Group,57316.5
Insidious Pictures,114633.0
Fridthjof Film,2690879.0
Shot Clock,30949.0
Silent Helicopter,30949.0
Zambry Films,14518.0
Whitener Entertainment Group,14410.0
Mandt Brothers Productions,14410.0
Occupant Films,987436.0
Center of Gravity,14310.0
Cinema Defacto,15755.4
Transform Films,10919.0
K A Snyder Productions,14109.0
Dart Film & Video Doo,16944.0
Belgrade,16944.0
Hubbnobb,20947.0
Secret Identity Productions,4685.666666666667
Societe de Developpement des Entreprises Culturelles Quebec,135328.0
Corey Marr Productions,183413.0
MCP Productions,183413.0
Western Region Audiovisual Producers Fund,183413.0
Lorton Entertainment,78991.16666666667
River Bay Films,319761.7
1984 Films,16029.0
Remain Calm Productions,13790.0
Second and 10th,13790.0
Romanian Film Center,80658.66666666667
The Post Republic,15111.666666666666
Czech Film Fund,20585.0
Binger Filmlab,40578.0
Pink Productions  ,40578.0
Sensiblu Christian Tour,40578.0
Nipkow Programm,40578.0
Atelier De La Cinefondation,40578.0
Manekino Film,40578.0
Studio Bystrouska,40578.0
Cinelink,40578.0
Agitprop,40578.0
S.E.E. Cinema Network,40578.0
Les Films de lâEtranger,40578.0
Eurometropole de Strasbourg,40578.0
Provenance Pictures,4589.666666666667
Schorr Pictures,6884.5
Amaris Media International,13760.0
Ikone Studio,42021.5
Alva Film,41265.5
Black Cat,82531.0
Tom Sachs,13739.0
Cinderblock Productions,13739.0
Leonard Hill Films,13737.0
Determined Pictures,13688.0
Chariot Productions,13598.0
Pundarika Foundation,13598.0
Factor Films Ltd.,19288.0
Pillen's Farm Pictures,13500.0
Sophomore,13500.0
Embark Visuals,13486.0
Tracking Shot Productions,13486.0
Habitat Media Group,13476.0
KK Ranch Productions,13476.0
Eliza Kay Productions,13476.0
Picture Farm Ltd,231835.5
Screen Runner,13420.0
La Belle Kinoise,13420.0
JJay Productions,13400.0
Tripod Entertainment,13385.0
MDEC,13385.0
Mouth Agape Productions,13358.0
Chinese Shadows,6281.0
Periferi Film,13325.0
This Was Argos,13325.0
Fruit Fly,13304.0
Dorset Films,13266.0
Mile A Way Productions,13262.0
Otis Lucas Productions,13250.0
Genuine Article Pictures,13250.0
Bloom Project,6597.0
Windowseat Entertainment,6595.5
7A Productions,13093.0
Whole Hog Films,13028.0
Tinmouth Films,13015.0
Jim and Susan Prods,13015.0
Art Commissioners,303223.0
Aiete Ariane Films,303223.0
Racer Entertainment,6485.5
Buffalo Bulldog Films,12971.0
Paramyth Films,15589.0
Arri Media,369395.25
Tempest Film Produktion und Verleih,351475.5
Avanti Media Fiction,454142.0
Kazak Productions,6405.0
Uwaga Film,12804.0
Means of Productions,12804.0
Dig The Movie,12795.0
Okta Film,37284.5
MyMovies.com,37284.5
Helsinki Filmi Oy,413595.6666666667
Radar Films.,4964080.75
Fortaleza Filmworks,12620.0
Cinema Group  ,1845114.0
Basis Berlin Filmproduktion,10879.5
IDFA Bertha Foundation,6289.5
Ventana Film,6289.5
Screen Institute Beirut,12579.0
The Netherlands Consulate,12579.0
"Maisong Entertainment Investment Co., Ltd.",31087341.0
"He Li Chen Guang International Culture Media Co., Ltd.",31087341.0
Green Ray Films,31087341.0
Machete Producciones,529463.0
Opera Film,12516.0
Sharkey Productions,6247.5
Paulines Angel,12494.0
Atoms & Void,24705.5
Studio Uljana Kim,49411.0
Bavaria Pictures,15225.0
Lower Manhatten Development Copportaion,12358.0
US Department of Housing and Urban Development,12358.0
Project Rebirth,12358.0
Oppenheimer Funds,12358.0
Barefoot Films,69472.5
The Works International,6086.5
Verax Films,6086.5
Canal Cat Films,12173.0
Decla-Bioscop,18835.0
"Touch the Wall, LLC",12156.0
Science Sandbox,12119.0
Motherboard,12119.0
The Hestia Gaea Foundation,12101.0
Rogers Entertainment Group,12101.0
Yachaywasi Films,12080.0
Positive Catalyst,12049.0
Equitas Entertainment Partners,12049.0
Frederic Bourboulon,92136.0
Digital Bazooka,12008.0
Bill and Ben,1794754.25
CCT Tiden Cummings Fund,90388.0
Garrett Scott Development Grant,90388.0
John D. and Catherine T. MacArthur Foundation,90388.0
Blunderbust Productions,11947.0
De La Bourse Brouillon D Un Reve De La Scam Du Dispositif La Culture Avec La Copie Privee,69587.0
Fonds D Aide A L Innovation Audiovisuelle Du Centre National Du Cinema Et De L Image Anime ,69587.0
Tamara Films,5948.5
Mogador Film,11894.0
Hughrif,11894.0
Filmhuset Fiction,11894.0
Leiknar Myndir,11894.0
Inforg Studio,377204.6666666667
Media Council of the National Media and Infocommunications Authority,20731.0
Visionteam L.O.,20731.0
Roseland Films,11861.0
Media Finance Capital,63550.153846153844
RingTheJing,11811.0
Senator Films Munchen,11805.0
W Factory,2825733.0
Exhibit   ,10754.5
Big Cat Productions,11746.0
Parkwood East Film,11740.0
Children of Productions,11722.0
Escazal Films,825870.5
Stepping Stone Pictures,11711.0
Little Wing,51267.5
A Space Between,5816.0
Waterdog Films,11574.0
EC1 Lodz â The City of Culture,18308.0
Aristar Entertainment,12090.0
Incendiary Features,24137.0
Gato Negro Films,11514.0
Rumanni Filmworks,11445.0
Slowhand Cinema,11340.0
Societe Nouvelle des Etablissements Gaumont,11321.0
Union Generale Cinematographique,11321.0
Turnstyle Films,11319.0
Sickening Pictures ,11319.0
Viktoria Films,11314.0
TVR,39177.0
Chhibber Mann Productions,5650.5
Village Entertainment  ,11301.0
Go Spectrum Studios,11301.0
Lynchpin Productions,11301.0
Yunnan Film Group,21897669.0
We Pictures,14642107.0
Dingsheng Cultural Industry Investment Co.,14642107.0
JSBC Eudemonia Blue Ocean TV & Movie Group,29284214.0
Steller Mega Films,29284214.0
Bahr Productions,11294.0
Filmconfect,11294.0
Jaqueca Films,54665.0
Cine Canibal,54665.0
Mr. Pictures,11257.0
Sataifilm,42876.0
Hacker Productions,11239.0
Think Media Studios,26990.0
The Complications,11183.0
De La Procirep Et De L Angoa,54323.0
A27,11157.0
Ironside Productions,11151.0
QMI,109923.0
Tax Credit Legislation,14520.0
The Campania Regional Film Commission,14520.0
Malia,14520.0
Inoxfucine Group SRL,14520.0
Deverett Media Group,11087.0
Steve Weinberger ,11087.0
El Janie Entertainment,11087.0
Avenue B,146069.33333333334
Deal Productions,353653.0
Shoot First Inc.,11021.0
Public Interest Pictures,11021.0
Last Battlefield Productions,11010.0
Red Road Studio,11010.0
BulBul Films,47019.0
Coquette,10970.0
Awakening Films,10935.0
Walk in the Rain Films,10912.0
Unity Avenue Foundation,10912.0
Black Dynamite Films,8420.0
Stimulus Pictures,10771.0
El Peligro,10761.0
Easy Company,1335641.0
Filmatics,10752.0
Cinekap,335853.5
Andolfi,133587.5
Shortcut Films,263744.0
Granit Films,263744.0
Katuh Studio,263744.0
Ten Forward Films,10656.0
Nordeutscher Rundfunk,10656.0
Films Concordia,24187.0
C C Champion,24187.0
Monofonus Press,10545.0
Breakthrough Entertainment,2409.8
Black Fawn Films,3012.25
L Grove Pictures,10490.0
Drwelin Productions,10490.0
Lolav Media,14280.0
Ginestra Film,14280.0
Manifest Film,5931.333333333333
JBA Productions,37097.0
Urban Distribution International,47020.0
Homegreen Films,10433.0
Chan Films   ,110364.0
Flash Forward Entertainment,110364.0
Transcend Pictures,110364.0
Quasar Films,110364.0
Cforce Pictures,110364.0
Vainglorious Pictures,10357.0
Sgamai Cinema 1,18967760.0
Casa Productions,18967760.0
Areneo Belgium,18967760.0
Valor 7,18967760.0
Vardo Films,10347.0
Les Films du Labyrinthe,1286700.0
Bethsabee Mucho,2573400.0
Movie Pictures,2573400.0
Mondatta Films,2573400.0
BofA Productions,31628.666666666668
Filmstruck,68248.0
Alfred P. Sloan Foundation,5118.0
Bruce Brown Films,10233.0
Hinkson Entertainment,10232.0
GhettoPhysics Entertainment,10229.0
Captured Light Industries,10229.0
Filmperspektive GmbH,5211.0
Eikon Berlin,10422.0
TV Plus Hannover,10422.0
Film Camp,70928.5
Tashtego Films,10152.0
Mirror Images Ltd.,5052.0
Tate Men Entertainment,10104.0
Big Genie,10104.0
Monday Production,10082.0
Made in Copenhagen,10082.0
Persephone Pictures,10042.0
Mighty Pictures,10021.0
Thoughtmakers,10021.0
Found Objects,10021.0
Grand River Productions,10017.0
Red Flag Releasing,5000.0
Das Film,43892.25
Selavy,132306.0
Vie Entertainment  ,132306.0
7&7 Films,9952.0
Les Films de la Pleiade,9934.0
Les Films Du Jeudi,9934.0
Lumieres Numeriques,9934.0
Le Diapason,9934.0
TickTock Studios,9915.0
Crabcake Entertainment,9915.0
Soulidifly Productions,4423.666666666667
Sweet Unknown Studios,6635.5
Optimad Media,13271.0
Goi-Goi Prods,9862.0
Pili Films,9862.0
The Young Gang,101053.0
Mondo Macabro Movies,9812.0
Predestinate,9802.0
Uncorked Pictures,10448.5
Wildlife Pictures,9795.0
Autentika,9750.0
Jouror Films,35974.0
Someci,35974.0
Indiefilms 7,3394502.5
Jasmin Zeinalzade,5149467.0
M.i Movies,5149467.0
Margot Zeinalzade,5149467.0
Garidi Films,5149467.0
Jamal Zeinal-Zade,5149467.0
Bunbuku,5149467.0
Multimedia Film,291449.0
Elkin Editions,9500.0
Arts & Science,237782.0
Doug Aitken Workshop Production,10530.0
Cinecitta Studios,1422153.0
Paragraph Pictures,4716.0
TallTree Pictures,9432.0
Magic Stone,4708.5
Nerdist Industries,9417.0
Small Angst Films,9798.0
LEF Foundation,9798.0
Thelma Films,1595567.0
Here Now,9342.0
Poor Rich Kids,9342.0
Kasbe Films,10196.0
Fusion   ,10196.0
Project Earth,10196.0
Lucky Star Lounge,9329.0
Bizlounge,9329.0
Pinewood Films,13124.5
Honeymoon Productions,9318.0
Fewlas Entertainment,9318.0
Jonathan Venguer Productions,9313.0
Sterling Pictures,109438.0
Princeps Films,63996.0
Mira Film,9256.0
Filmtank,9256.0
Gemelli Films,9244.0
Candice Cain,9244.0
Fonds Sud Cinema Ministere De La Culture Et De La Communication-CNC,7351.5
WXS Productions,14703.0
Ripple Effect Films,9197.0
Healing from Trauma,9197.0
Paramount Home Media,4597.5
Fulldawa Films,4594.0
Lola Pictures,4594.0
Winant Productions PLC,9188.0
The Supply Company,9188.0
Barbhouse Productions,5236.333333333333
Morning Dove Pictures,9130.0
Abot Hameiri,9129.0
Virginie Films,4555.5
Salon Pictures,12844.0
Cubevision,9069.0
Recalcati Multimedia,225347.5
White Glasses Film,11610.0
Houseblend Media,9050.0
Vamonos Films,373581.0
Stromboli Films,373581.0
HMR,8942.0
Serotonin Films,31128.0
Reiver Pictures,58102.0
Little Film Company,55138.5
Liaison Cinematography,8856.0
TV5 Monde,104199.75
Astou Films,8836.0
Appaloosa Films,8836.0
Royal Pony Film,8836.0
Les Chauves-Souris,8836.0
Evercore,735324.0
Babel Films,735324.0
Julio Andrade,735324.0
Dama Filmes,735324.0
G5,735324.0
Friday Lunch Productions,8799.0
Red Dirt Pictures,8752.0
Reparation Films,8752.0
Gundo Entertainment,8708.0
OrlyFilms,8705.0
Contentious Media,452256.0
Mindsmack Productions,8649.0
ARTE Cine,8647.0
Sacha Pictures,4315.5
Good Viking Productions,8612.0
Corra Films,8601.0
United Television Broadcasting,8570.0
Film Voice Inc.,8570.0
Stigma Films,70561.66666666667
Faith Flix Films,8556.0
"Cartas a Elena, LLC",121254.0
International Documentary Association,4247.5
Codebreaker Films,8495.0
Roger Waters,8495.0
Reva and David Logan Foundation,8495.0
Open Pictures,8493.0
Katrina Fleming,8462.0
Finer Films,8462.0
Warp Films Australia,225252.5
Sedna Films,8438.0
Splendor Omnia,8438.0
All in Films,8437.0
Manchester Films,9999122.0
Indefilms,3022302.0
Reverence Films,3022302.0
Kwesi Collisson,8418.0
Brooklyn Brothers 5,8418.0
Jason Michael Berman,8418.0
Gravity Hill Films,8374.0
Singer Slash Songwriter Film,8350.0
Todd Lucas Movie Production,8350.0
Flaneur Films,8348.0
Maple Pictures,8340.0
Sequitur Cinema,4160.0
LC Pictures,8320.0
S4C,28846.0
Sgrech,81910.0
Melville Media,81910.0
Freebie Productions,17872.0
Pop Smoke,8290.0
La Ferme!,9192262.666666666
Relativity International,9213.0
Fuzzy Logic,4125.5
Lolamaas Films,81379.0
Busted Buggy Entertianment,81379.0
Princes Films,8242.0
Open Architecture Films,8239.0
Beijing Haihua Sun Culture Media,1620626.5
Yeyu Shijian Film Investment,3241253.0
Beijing Blue Diamond Culture Media,3241253.0
Hebei Maxiya Culture Communication,3241253.0
Xiamen Meitu Technology,3241253.0
Shandong Jiabo Culture Development,3241253.0
Zhonghui Huashang Culture Media,3241253.0
Documentary Arts,2049.75
Kaikai Kiki,8176.0
Melbourne International Film Festival Premiere Fund,4094.0
Act 13,8140.0
No Place Like Films,8109.0
Echo Wolf Productions,21289.25
Laguna Ridge Pictures,865243.5
Louisiana Media Productions,8088.0
Wide Films,8077.0
Bank & Shoal ,8077.0
FilmsinIran,177987.0
Cosmopol Film,177987.0
Europe Media Nest,177987.0
Rodeo Drive,59576.0
Gold Cap Films,8053.0
C. Production,8025.0
Independent Edge Prods,2673.3333333333335
Three-Seven Entertainment,8020.0
Principle Entertainment,7965.0
Tribeca Gucci,2653.0
A Rose is a Rose,7914.0
Pukka Films,7891.0
Cine@,320765.0
Tita Productions,41961.5
Santa Lucia Cine,83923.0
Comunicacion Fractal,83923.0
Higher Content,3928.0
Seahorse Films,5244.5
Oceans 8 Films,10489.0
One Ocean Media Foundation,10489.0
Hero Content,7825.0
Les Films Hatari,3907.0
Gapbusters,139955.5
20 Steps Productions,69964.0
Maneki Films,175167.0
National Center for Cinema and the Moving Image,175167.0
Cinematographic and Audiovisual Center of the Federation Wallonia-Brussels Europe Creative Programme,175167.0
MEDIA by the European Union,175167.0
B Media 2014,175167.0
Nouvelle-Aquitaine Region SACEM,175167.0
Idiot Savant Pictures,22638.8
Dark River Film Limited,199216.0
Frency Connection Films,7711.0
St. Quay Films,7711.0
China 3D Digital Entertainment,7679.0
Filmbasen,332627.0
BR-F,332627.0
Foco Films,7529.0
Babka,12559.0
Tiko,7500.0
IGN   ,7500.0
Pantaleon Films,6050210.5
Vertical Media,460503.0
Neptune Features,460503.0
Resistance Film US,460503.0
Burt Sun,7426.0
Ymagis,1518983.0
Dolly Hall,7413.0
Enrique Cerezo P.C.,2414465.75
Andycat,7396.0
Tailored Films   ,400893.0
Storyboard Media,686251.5
HC Films,164648.0
Lagarto Cine,164648.0
Rollercoaster Films,4294373.0
Chronicle Factory,7301.0
YJB Films,7280.0
Masnomis,7280.0
Red 50,3625.5
Blue Ice Fact Fund,7251.0
Maya Cine Digital,7246.0
Full Moon Angel Cine Independente,7246.0
Palladin Pictures,7246.0
Innovision Pictures,7238.0
802AD,7238.0
Fubar Films,7194.0
Mason Gross School of the Arts ,7193.0
National Science Foundation,7193.0
Rutgers School of Environmental and Biological Sciences,7193.0
Mollywood,3591.0
Red Lion,7182.0
Operator   ,7312.0
Holgas Meow Pictures,7312.0
Red C Entertainment,7160.0
Mensch Productions,2379.3333333333335
Parallell Cinema,3569.0
Logan Films,7137.0
Transition Studios,7125.0
Whole Truth Films,7125.0
8168 Productions,7098.0
Citizen Jones,3563.0
Panic Films,3854121.0
Cement Head Films,7072.0
African Oral History,51163.0
Vision Films,742.3333333333334
Turbo Films,8908.0
Post Production Grant,8908.0
Pulpa,34429.0
Between the Eyes,4207102.0
Jsenko Productions,7028.0
Cinco Dedos Peliculas,7028.0
Laundry Films,206866.5
CN6 Productions,3204509.0
Sofitcinema 13,3204509.0
Monkeyboy,6725591.0
Reel Peak Films,6967.0
Feed the Queen,6949.0
CTZ Films,6949.0
Wildside,279449.6
Radiant Films International,97419.57142857143
Moskus Film,8041.0
Main Island Production,8041.0
Land Oberoesterreich,6914.0
Wildcat Films,6914.0
Ministry for Educaiton Arts and Cluture,6914.0
Cardano Education,6896.0
MRP Matila Rohr Productions,177014.0
Garagefilm International,11447.0
Les Film D'Antoine,22894.0
Galata Film,6870.0
Noah Films,44002.5
Pitlane Productions,87945.0
McQueen Racing,87945.0
HCT Media,3410.0
Strata Productions,6796.0
Funfilm,13856.0
lUnite Centrale,13856.0
Carpe Stella Productions,6756.0
Beijing Talent International Film Co,451183392.0
Dirty Monkey Films Group,451183392.0
BMP,392428.5
Farcaster Films,279392.0
Fabrication Films,35311.0
Illuminated Content,3298.0
Off Media,6596.0
Bit of Both Productions,6596.0
Winsome Entertainment,6596.0
Shoot for the Moon,6559.0
Lost Weekend,6558.0
Geisha Years,6529.0
Fisheye Films,3263.0
Spiral Farm Productions,6517.0
Sociedade Optica Tecnica,8254.0
Cat Hollow Films,6504.0
MRB Productions,235847.0
Afterward Productions,6477.0
Seven8 Media,6434.0
Contemptible Entertainment,2140.0
Cristile Entertainment,3210.0
SPI International,2397451.0
Major International Pictures,6388.0
Cyan Films,6388.0
One Eyed Films,6334.0
Producer's Capital Fund,196538.0
Siegal Entertainment,6332.0
MJ Films,6332.0
Soto Cinema Group,89744.0
Maja.de.Fiction,89744.0
Film Fonds,89744.0
Mohammad Rasoulof,6295.0
180 Degrees,6291.0
Nueve Capital,6245.0
Edyson Entertianment,6194.0
Mythic International Entertainment Production,1468658.75
Raindance Entertainment,3073.5
Atlas International Entertainment,6147.0
Eyepop Productions,6142.0
Brooklyn Filmmakers Collective,3057.5
Meerkat Media,3057.5
Esopus Creek Pictures,6115.0
Kitty Guerilla Films,6115.0
Ave Fenix Pictures,1528.0
Pooja Entertainment,84361.0
Hagai Shaham,6106.0
Motion Investment Group,3032.0
LevelFILM,1009.1666666666666
Thunderstone Pictures,6055.0
Les Film Pelleas,7727.0
Loquat Films,6048.0
Barking Magpie,6047.0
Preservation Services,7507.0
"Daffy, LLC",6023.0
Shorething Films,10820598.0
Dschoint Ventschr Filmproduktion,11290.5
Merman Films,433974.5
Sharpleft Studios,5980.0
Libelula Productions,5972.0
One Mind,5964.0
Marni Films,10715.0
Oskouei Films,5937.0
Glass House Productions,3072.5
Boxcar Films,2951.0
Well Tailored Films,5902.0
"Hi, Jack Films",5874.0
TV 2 Danmark,155780.0
Second City,5860.0
Wild Pair Films,5858.0
McLeary Brothers,20574.0
Sunset Junction,128167.0
Grazka Taylor Productions,384501.0
Koudous Seihon,384501.0
Blu Grotto,384501.0
Alassane Sy,384501.0
Freedom From Fistula Foundation,5839.0
Vertical Ascent,5839.0
Lucca Films,5824.0
Perry Street Pictures,16347.0
Duck Attack Films,256555.0
Wells & Jeta Entertainment,38354.0
Dead Fish Films,5777.0
Alive Mind Cinema,5757.0
Sakana Film,5757.0
Huffington Productions,5719.0
Westgrove Partners,1201442.0
Contact Film,287025.0
Channel 83,1427.5
TV2 Danmark,2333073.6666666665
Nutmeg Movies,6999221.0
Not Bucket Films,5654.0
Underman,5654.0
"Omega Girl, Inc. ",5654.0
PRPL ,4162.0
Bastide Films,8324.0
SCIO Productions,8324.0
Dutch Film Fund,8324.0
Eyeworks Belguim,8324.0
Dayenu Films,25343.0
Howling Wolf Productions,2794.0
Goodface Films,5588.0
Old Glove,5588.0
Sharp 7,5580.0
Film House    ,2786.5
Wingman Productions,1855.0
Atresmedia Cine,1083585.8333333333
Lux Digital Pictures,5529.0
Juan de Dios Larrain,206137.0
Pablo Larrain,206137.0
Conibo Productions,5510.0
Voo Be TV,697393.0
Paprika Films,1327823.0
Fonds National De Soutien,1327823.0
Audiovisuelle du Grand-Duche de Luxembourg,1327823.0
The Wonder Collaborative,2917.0
News & Guts,2917.0
Falabracks,888933.0
Opera National de Paris,84263.0
SRR,377213.0
Regione Sardegna,377213.0
Deidre Schoo,5418.0
New Foundation for Film and TV,3754.0
Schlam Productions,5338.0
Kaleo Films,1136918.0
Jouror Development,1136918.0
Les Films de L Apres Midi,74431.0
Pyramide Films,74431.0
Surfgrass Media,5319.0
SLC Film,5319.0
Vandewater Media,5302.0
Richard N. Gladstein,5274.0
B.U.P France,5247.0
GFC Fightertown,183348.5
Matthew Metcalf,24812.5
Toa Fraser,49625.0
New Zealand Film Production Fund Trust,49625.0
Tea Shop Productions,4280.0
Filmaka,4280.0
Rep8,8560.0
Harcourt Capital,8560.0
Trapecio Cine,5212.0
Death Valley Pictures,5211.0
King / Etheridge,16448.0
Viddywell,16448.0
Screenshot Entertainment,5152.0
Protostar Pictures,5123.0
Corinth Films,97749.25
Vita Nova Films,316841.0
Mythberg Films,316841.0
Brainstorm Media,7306.125
Epix,2551.0
Trintiy,5102.0
Royalton Films,5073.0
Islander Films,5073.0
Exponential,192748.0
Allred Films,5010.0
Reposado,4011304.0
Monument Films,9195.0
Onearth Productions,9195.0
Dutch Tilt Film,3049.5
Documentary Japan,4960.0
Big River Films,4960.0
Time of Day Productions,4956.0
Cinema Tide,4950.0
Let it Play,12823.25
1976 Productions,9074.0
Hopscotch Pictures,177779.0
Main Street Films,256651.5
Running Stag Productions,4905.0
Mimetc Entertainment,4894.0
Lodger Films,1616.0
Ginger Knight Films,4846.0
Area 33 Productions,4832.0
Christopher Felver,4816.0
ARTV,4804.0
Tele 5,17704131.0
Troma Team Production,4790.0
False Flat Films,4783.0
Bertine Enterprises,4783.0
Helmstreet Productions,4742.0
Full Moon and High Tide,4734.0
3 Generations,2352.5
