name,average_revenue_per_movie
Bess Kargman,1909901
Sean Durkin,636355
Amy Redford,954213
Bradley Pilz,635959
Olivier Courson,1903139
Kate Soloman,1903139
NicolÃ¡s Celis,475766
Gabriela Rodriguez,1903062
Crystal Moselle,950398
Tamara Asseyev,1900000
Alex Rose,1900000
Rene Bastian,633012
Dil Raju,949381
Marius Markevicius,631151
Tim Chambers,1891936
Whitney Spring,1891936
Damien Couvreur,1889304
Julien Rouch,1889304
Tonie Marshall,1889304
David S. Greathouse,1887554
Christian McLaughlin,942126
Jami Gertz,1884251
Stacey Lubliner,1884251
Martha Griffin,939389
Elizabeth Cuthrell,625599
Ina Fichman,312339
Jack Selby,935397
Duncan Montgomery,467698
David Urrutia,623309
Alexander Glehr,623251
Adam Margules,1868659
Karen Lauder,372698
Danial Iron,1861359
Daniel Yu,1856397
Tang Xiru,1856397
Jean-Pierre Guerin,924167
Marie Savare,922234
Mike Pavone,307261
Tom Hulce,1841656
Franz Novotny,612968
Olga Kharina,1838205
Simon Orange,1834498
Adam Leff,1832541
Andy Ruben,1829804
Cary Joji Fukunaga,914092
Todd J. Labarowski,912571
Ned Benson,912571
Cassandra Kulukundis,912571
Esther Hornstein,1814141
Paul Hertzberg,604428
Johanna Scherz,1810467
R.K. Damani,904945
Martin Metz,452394
Koji Hoshino,1806747
Ari Lantos,451684
Peter Landesman,1806266
Corey Reeser,359763
Matt Tyrnauer,359763
Vishal Rungta,1791574
Mark Fasano,895787
Ankur Rungta,1791574
Nigel Stafford-Clark,1791328
Adam Nevill,1786396
Richard Holmes,1786396
Gulab Singh Tanwar,891451
Ai Weiwei,594001
Chin-Chin Yap,1782002
Harriet Rees,1779617
Dietmar Guntsche,1779617
Wolfgang Behr,1779617
Dorothy Berwin,592681
Stephanie Schorter,888933
Elon Dershowitz,1772492
G. Marq Roswell,1767963
Cary Elwes,1766703
Siddhant Oberoi,1765771
Amit Sharma,1765771
Farley Ziegler,881528
Rose Garnett,1762115
Zeynep Ozbatur Atakan,877783
Peter Phok,438471
Bill Paul,1752982
Elyse Steinberg,875560
Josh Kriegman,875560
Shane Boris,874439
Leesa Kahn,1743649
Andrea Keir,1743649
Eva Maria Daniels,868703
Ryan Ahrens,579135
Alan Latham,157809
Sara Dosa,578518
Julie Goldstein,1732228
Cynthia Wade,1732228
Kelly Bush,1732228
Andy Samberg,432649
Wolfgang Esenwein,1728152
Gyorgy Gattyan,1728152
Andras Somkuti,1728152
John Goldschmidt,1728152
Marco Pacchioni,1724705
Penn Jillette,1724484
Nittin Keni,859222
Akash Chawla,859222
Stephen Shimek,858876
Julie Dash,1707874
Arthur Jafa,1707874
Larry Fessenden,213460
Shital Bhatia,425656
Janet Eckholm,1700680
Geeta Patel,1700680
Steve Barnett,283333
Izabela Wojcik,848165
Dariusz Jablonski,848165
Violetta Kaminska,848165
Thomas Verhaeghe,847927
Mathieu Verhaeghe,1694055
Stephane Celerier,1693603
Thierry Demaiziere,1693603
Alban Teurlai,1693603
Valerie Garcia,1693603
Ruth Waldburger,241196
Sir Carol Reed,841818
Craig Zobel,560231
Fabiola Beracasa,838432
Alysia Reiner,1675474
Michael Williams,1675381
Alison Palmer,837691
Rob Eric,1675381
Todd Dagres,1675381
Alex Coco,1674965
Samantha Quan,1674965
John Garbett,1673997
Shelly Clippard,1673635
Elease Lui Stemp,1672211
Lyn Davis Lear,1672211
Louie Schwartzberg,836106
Max Pugh,1670985
Marc Francis,1670985
Mitch Davis,835371
John Linson,830880
Aaron Richard Golub,1661464
Philipp Manderla,830703
Elizabeth Dell,1660230
Gail Lyon,1660230
Josh Pomeranz,828572
Sonia Borella,1657143
Lisa L Call,1647416
William Riead,1647416
Nathalie Gastaldo Godeau,1646428
Arnold Schwarzenegger,546999
Oliver Kassman,1640824
David Hamilton,819328
Isabella Tzenkova,1632774
Prerna Arora,815885
Peter Mortimer,1631682
Josh Lowell,1631682
Nicolas Steil,542722
Jeremy Tannenbaum,1626593
Courtney Sexton,231880
Andrew Rossi,324341
Daniel Leconte,810216
Melissa Lee Anderson,1619644
Shelley Dvi-Vardhana,1619644
Bill Paxton,1616353
Etta Thompson Deschamps,1611738
Ana Vincent,1611592
Taryn Brumfitt,1611592
Nick Thurlow,800631
Sam Maydew,531058
Clive Barker,1590246
Katrin Pors,529469
Ben Nearn,529381
Mike Negri,1580415
Clark Fyans,1580415
Alexander Korda,788621
Carlo Cresto-Dina,525670
Michael Robertson,394227
Katherine F. Zhang,1563226
Sarah Dileo,1559556
Zilvinas Naujokas,1558395
Prithvi Chavan,1558395
Noah Segal,222501
Olivier Glaas,1557507
Daniel Lusko,1557494
Gray Frederickson,1557494
James R. Higgins,1557494
Ricardo Freixas,1553760
Bo Zenga,1553556
Al Clark,776450
Saemi Kim,515551
Eve Marson Singbiel,773114
Sarah Olson,1546228
Stephanie Soechtig,515409
Gergory Kershaw,771290
Michael Dweck,771290
Ben Foster,770170
Jacques Bar,1535685
Jacky Pang Yee Wah,1535685
Stephane Tchal Gadjieff,1535685
Michael Winterbottom,767561
Josh Kesselman,306504
Jane Doolan,765936
Matthew Chausse,306070
Dale Pollock,1526697
Jody Girgenti,507814
Marc Meyers,507814
Chris Parker,253876
Colin Bates,380726
Kate Novack,761075
Barthelemy Fougea,1518983
James Rogan,1512841
Johnnie Ray Scroggins,1511980
Jimmy Womble,1511980
Marty Roberts,1511980
Robert C. Bigelow,1511980
Neal Kingston,754961
Nigel Green,1507806
John Powers Middleton,502565
Norman Priggen,752827
Joseph Losey,752827
Emilio Portes,1504642
Rodrigo Herranz,1504642
Michael Sherman,187121
Carlo Stella,1495913
Maria Carolina Terzi,1495913
Luciano Stella,1495913
Christian Baute,1495398
Martin Sprock,213623
Wassim Beji,1493340
Yannick Bollore,1493340
Tiziana Soudani,743330
Alex Witchel,1486113
Robert Menzies,742980
David O. Selznick,495104
Michael Merlob,1481211
Nick Gordon,368804
Andrew Tight,1474064
Steven Rosen,1474064
Noah Stahl,735545
Neeraj Pandey,1469794
Virender Arora,1469794
Ishwar Kapoor,1469794
Mynette Louie,163243
Pierre Buffin,1467278
Michael Showalter,488928
Uri Singer,209515
Ricardo Kleinbaum,732882
Catherine Engelbrecht,1465512
Gregg Phillips,1465512
Dinesh D'Souza,732756
Nicole London,1464542
Ileen Maisel,366081
Gina Rugolo,1463872
Jeffrey Reddick,1463872
Randy J. Goodwin,1463872
Patrick Stibbs,1463872
James Cullen Bressack,487957
Zebulun Huling,1463872
Kristi Shimek,1462977
Limor Diamant,1461624
Vicky Rajani,1458966
Marco Polo Constandse,723661
Jim Parsons,722936
Todd Spiewak,722936
Alexandra Henochsberg,1445523
Griffin Dunne,721069
Manny Halley,288195
Cleona Ni Chrualaoi,1438483
Clement Oubrerie,1438223
Antoine Delesvaux,1438223
Joann Sfar,1438223
Anthony Brandonisio,718162
Benjamin Domenech,717991
Ana M. Loehnert,1435706
Winfried Hammacher,1435706
Alberto Arvelo,1435706
Simon Halfon,1432485
Fiona Neilson,1432485
Eitan Mansuri,1431739
Grazia Volpi,1428574
Hengameh Panahi,1426898
Luca Scalisi,1426419
Elizabeth McGovern,1426419
Frank Evers,356195
Lisa Hansen,711566
Santiago Gallelli,1422122
Matias Roveda,1422122
Mohsen Makhmalbaf,1418314
David Leaf,709148
John Scheinfeld,472765
Simon Bosanquet,469951
Michel Saint-Jean,704273
Christine Kunewa Walker,703543
Elizabeth Redleaf,703543
Carole Lambert,703040
Burnie Burns,1405548
Doreen Copeland,1405548
Matt Hullum,1405548
Viggo Mortensen,701357
Sebastian Dungan,700133
Mike Downey,466556
Sarada McDermott,1398065
Mario Gianani,349312
Lian Lunson,1394254
Tom Rooker,1392649
Doug Dearth,1392649
Bill Fishman,1392649
Sam Taylor,695921
Scott Macaulay,693724
Katie Anne Naylon,1386088
Lauren Anne Miller,1386088
Jenny Hinkey,462029
Jennifer Weinbaum,1386088
Chris Sparling,692553
Alison Mo Massey,1384003
Haim Mecklberg,276098
Estee Yakov-Mecklberg,345056
William B. Steakley,1373196
Rajita Shah,1373083
Sri Rao,1372825
Elizabeth Eves,1370470
John Michael McDonagh,1370470
Lisa Wolofsky,684652
Ross Jacobson,454933
Kurt Stocker,682370
Tenzile Rustemkhanil,1364179
John Hodges,1362609
Boris Ausserer,1361530
Oliver Schundler,1361530
Fred Breinersdorfer,1361530
Johnny Lin,453824
Ron Krauss,1359910
Solveig Langeland,1358840
Sarah Cunliffe,1358840
Jarred Coates,452741
Fisher Stevens,271315
Jordan Fudge,450467
Jeff Kirshenbaum,1351400
Kitty Green,1350609
Kaleena Kiff,450189
Lance Hool,1349284
Conrad Hool,1349284
Jack Heller,149910
Ron Tanner,1348630
T.C. Christensen,1348630
Leena Yadav,1346495
Rohan Jagdale,1346495
Aseem Bajaj,673248
Michelle Lang,1342414
Todd Courtney,1342414
Lucrecia Botin,1339604
Alexandra Lebret,1339604
Matt Reader,1337808
Denis Poncet,1336816
Benoit Ponsaille,1335641
Stephane Rybojad,1335641
Thierry Marro,1335641
John Lenic,1335034
Ang Hwee Sim,1328680
Anthony Chen,664340
Wahyuni A. Hadi,1328680
Pierre-Emmanuel Fleurantin,1327823
Laurent Baujard,663912
Michelle L.M. Wong,1326371
Rich Moore,1326371
Jerzy KapuÅciÅski,1325591
Wojciech Kabarowski,1325591
Danny Gabai,189255
Cecilia Kate Roque,1324299
James Twyman,662025
Christian Fry,1321957
Howard Kaplan,1321097
Maggie Gyllenhaal,439312
Vikas Bahl,329219
Kerry Barden,658298
Michel Feller,657872
Chris Long,436657
Matt Antoun,1309971
Mike Macari,327128
Vicky Pope,1308110
Robert Connolly,1305639
Robert Patterson,1305639
Patrick Loubert,1305187
Michael Hirsh,1305187
Clive A. Smith,1305187
Nina Henderson Moore,650781
Quincy Newell,1301562
Neema Barnette,1301562
Blair Underwood,650781
Peter Rommel,649837
Olivia Musini,648898
Bill McCutchen,1297745
Itai Tamir,432500
Sandra Murillo,1296971
Elise Salomon,1296971
Brad Niemann,1296705
Haifaa Al-Mansour,1296705
Kasia Cieplak-Mayr von Baldegg,1295735
Serge Lalou,215442
R.J. Moller,1291514
Mark Joseph,645757
Owen Brennan,1291514
Robert Perkins,1291514
Matthieu Tarot,1289837
Svetlana Metkina,1288571
David Litvak,644286
Charles Weinstock,1286501
Sidsel Hybschmann,1280591
Lawrence Elman,320126
Alan Oxman,256085
Nicole Dade,1276569
Leah Purcell,1276569
Bain Stewart,1276569
Al Brodax,1275543
Michael Taverna,1274006
Cindy Nelson-Mullen,1274006
Alan B. Curtiss,1267863
Christian Keller,1267863
Marina Acton,1265119
Camille Laemle,632302
Donatella Palermo,421535
Laura Dern,630164
Michele Petin,314905
Laurent Petin,314905
Naomi Scott,628719
Rita Rognoni,1253123
Gael Garcia Bernal,417434
Mike Marcus,1252014
Atanas Georgiev,1251963
Ljubomir Stefanov,1251963
John Schimmel,1250617
Natalie Metzger,249568
Bryan Gindoff,1246141
Hannah Hempstead,1246141
Maurizio Totti,414165
Philippe Gompel,1240236
Aurelia Grossmann,1240236
Christophe Bruncher,1240236
Miles Levy,155029
George Hencken,1239714
Laura Richardson,1239714
Didar Domehri,309340
Tristan Orpen-Lynch,153520
Michael Uwemedimo,1227316
Joshua Oppenheimer,1227316
Jorem ten Brink,1227316
Christine Cynn,1227316
Anne Kohncke,1227316
Franck Ekinci,1226562
Marc Jousset,1226562
Nadja Swarovski,1226031
Alexander Koll,1226031
Jennifer Chaiken,1225769
Judith Dawson,1221818
Jason Moring,406077
Philip Michael,609116
Ryan Haidarian,1217880
Edward Parks,243540
Andres Santana,1217307
Brian Burrowes,1215647
Del Bigtree,1215647
Polly Tommey,1215647
Andrew Wakefield,1215647
Tally Garner,1212304
Nick Marston,1212304
Lisa Whalen,242190
Paul Lewis,1206153
Julio Medem,1205490
PenÃ©lope Cruz,1205490
Evan Astrowsky,401816
Gaelle Bayssiere,602398
Didier Creste,602398
Alastair Siddons,601828
Matt Miller,133555
Robert Benavides,1200046
Frank Mele,1200046
Debra Koffler,1200046
Michael Rapaport,1200046
Eric Matthies,1200046
Philippe Caland,1194961
Maxime Remillard,398123
Nicholas de Pencier,596966
Isabelle Madelaine,238741
Sebastian Pardo,397858
Ann Carli,1190003
Lynn Reynolds,1190000
Chris Veerhuis,594892
Ivan Kapitonov,1189613
Svyatoslav Podgayevskiy,1189613
Natalya Dubovaya,1189613
Datari Turner,91472
Tommy Reid,1188194
Claire Lewis,592482
Greg Strause,591475
Colin Strause,591475
Michael Covino,392411
Steven Cantor,392198
Amanda Lipitz,1176294
Ryan Friedkin,391849
Lawrence Mattis,167625
Jean Baptiste Dupont,1172689
Brent Ryan Green,585194
Benjamin Wiessner,233841
Richard Hawley,1168405
Daniel Ribeiro,1166737
Steve Bagheri,1166052
Simran Singh,1166052
Jose Pablo Cantillo,1166052
Amy Kaufman,582893
Jeremy Kipp Walker,580784
Marie Masmonteil,386408
Alex White,1156354
Adriana Rotaru,1156309
J. Blakeson,1154103
Matt Waldeck,1153820
Chris Reed,1149239
Mike Runagall,1149239
Nadine Luque,1149239
Andrew Prendergast,1149239
Sandrine Brauer,1148619
Gianfranco Rosi,572275
Roberto Ciccutto,1144549
Martine Saada,1144549
Josh Radnor,1143950
Dan Reardon,285828
Jacob Jarek,570831
Allyson Seeger,379834
Rhea Kapoor,1138355
Anil Kapoor,1138355
Ekta Kapoor,284524
Shobha Kapoor,284524
Matthew Gledhill,1136918
Alessandro Usai,567783
Shara Kay,567054
Brian Witten,226822
Richard Saperstein,141764
Gareth Dodds,226805
Amanda Presmyk,141714
Andrew Ruhemann,1131859
Alasdair Flind,1131859
Hugues Charbonneau,377225
MÃ³nika MÃ©cs,565807
Scott Mann,564878
Vlad Yudin,563325
Edwin Mejia,563325
Thanassis Karathanos,375465
Tracy Jarvis,560745
Fodla Cronin OâReilly,1120265
Nick Hirschkorn,1119836
Atom Egoyan,556006
Andras Muhi,370294
ErnÅ MesterhÃ¡zy,1110883
Carlos JuÃ¡rez,1109430
Brenna Sanchez,1109276
Emilie Tisne,276673
Salli Newman,551972
Dennis Cooper,1103037
David Getachew-Smith,1103037
Kristin Overn,1103037
Laura Tunstall,275298
Mette Marie Kongsved,275298
Brendan J. Byrne,549397
Chris Ohlson,274197
Cristian Conti,1096461
Andres Calderon,1096461
D.V. DeVincentis,1095134
Ira Deutchman,545436
Katy McGuinness,1090872
Julie Sacks,543344
Sacha Gervasi,1085868
Nadine Bates,361590
Kristen Souvlis,361590
Peter Snell,361531
Nicholas Jarecki,1082505
Sylvana Ward Durrett,1080528
Ron Senkowski,1080362
Jose Tamez,1080362
Salma Hayek,1080362
Demetra J. MacBride,1078064
Derek Curl,357845
Andre Dupuy,1070470
Steve James,356753
Thierry Spicher,534681
R. Wesley Sierk III,1067328
Nicholas Bogner,1067328
Melanie Greene,1067328
David Hand,1067028
Gayle Dickie,1065907
Kenn Viselman,1065907
Rebecca Sloviter,355138
Frans van Gestel,531784
Gael Nouaille,531096
Mohamed Alrafi,265516
Rob Milne,1058048
Roy London,1058048
Dan Clifton,351895
David Brooks,527843
Rory Gilmartin,526954
Arianne Fraser,350832
Louis Becker,1051811
Philippe Guez,1051811
Caroline Wood,1051811
Jonathan Bronfman,75093
Catrin Gundersen,525113
Therese BÃ¸hn,525113
Garfield Kempton,1049700
Deanna Barillari,524732
Leila Conners Petersen,1048892
Chuck Castleberry,1048892
Brian Gerber,1048892
Agustina Llambi Campbell,1047488
Fernando Brom,1047488
Walter Salles,1047488
Santiago Mitre,1047488
Ignacio Viale,1047488
Lita Stantic,1047488
FranÃ§oise Mayor,1046159
Arlette Zylberberg,1046159
Elena Tatti,1046159
Olivier Dubois,1046159
Elodie Brunner,1046159
Bernard De Dessus Les Moustier,1046159
Pascal Degove,1046151
Russell Ackerman,261475
Werner Herzog,521387
Karrie Cox,346939
Marcus Cox,346939
Bassel Ghandour,1040135
Rupert Lloyd,1040135
Kevin Krikst,346413
Fraser Ash,346413
Orian Williams,172969
Audrey Rosenberg,517978
Alexandra Dean,1035493
Adam Haggiag,1035493
Katherine Drew,1035493
Noel Clarke,258616
Theodora Dunlap,517209
Michael Selby,344613
Rick A. Osako,1033533
Eben Davidson,1033533
Jeanette Volturno-Brill,1033533
Marcei A. Brown,258383
Adam Goodman,1033533
Justin Chon,343896
Carolyn Pfeiffer,343807
Trevor Kaufman,1027760
Kyle Marvin,1027043
Noah Lang,513522
Julio Chavezmontes,342089
Joshua Harris,1024158
Rosie Charbonneau,1024158
Michael J. Pagan,1022453
Yoon Ickjun,1019051
Cho Zoe Sua,1019051
Jess Jacobs,1018532
Robert Mitas,508651
Brandon Gregory,338908
Joshua Michael Walsh,508363
Carly Hugo,338739
Jayro Bustamante,338024
Marina Peralta,338024
James Spies,1013487
Stanley Buchthal,505926
Fabio Golombek,252648
Pernilla Sandstrom,504731
Cassandra Arza Pelan,1005691
Shane Sooter,1005691
Melanie Coombs,1005363
Shelene Bryan,1004105
Bobby Downes,1004105
Sujoy Ghosh,501922
David Fairhead,500340
Anthony Palmer,500340
Matt Parker,333543
Elmo Williams,1000000
Jia Yueting,993589
Zhao Yifang,993589
William Kong,993589
Philip Wade,991581
Justin Garak,991329
Ian Flooks,495665
Michael Nardelli,492962
Melanie Gore-Grimes,985592
Stephen Bradley,985592
Michal KwieciÅski,985351
Ritesh Batra,985026
Travis Stevens,98359
Yoshiko Hashimoto,491773
Todd Traina,196511
Greg Little,245436
Lizzie Friedman,245436
Rolf de Heer,979927
Nils Erik Nielsen,979927
Peter Djigirr,979927
Darren Dean,163255
Guy de Beaujeu,489761
Eric Nyari,489293
Ellen Barkin,978527
Pamela Lynn Fielder,978527
Matthew Weiner,489252
Scott Hornbacher,978503
Oleg German,978331
Olias Barco,489166
Corinne Benichou,978331
Florence Moos,978331
Karin Chein,484734
Matthew Lindner,484158
Greg Loser,968313
Heather Joan Smith,968313
Ryan Hawke,322771
Kat Goh,967051
Peter E. Poon,967051
Leon Tong,967051
Thomas R. Burke,321026
Leal Naim,321026
Rob Wilson,961911
Anna Anthony,961329
Maria Dahlin,961329
Lars G. Lindstrom,480665
Chris Ferguson,137274
Melissa M. Lee,958978
Maryam Keshavarz,958978
Mikko Tenhunen,958440
Antti J. Jokinen,958440
Evelin Penttila,479220
Sirkka Rautiainen,958440
Robert E. Pfaff,957694
Frederick A. Pfaff,957694
Adrienne Biddle,239413
Mansoor Al Dhaheri,955350
Dean Altit,955350
Sigrid Dyekjaer,190912
Aviva Kempner,476725
Sean Finegan,953249
Pierre Forette,953024
Thierry Wong,953024
Chelsea Davenport,475990
Kimberly Hwang,475990
John Bloomgarden,951548
Poppy Hanks,237758
Hank Levine,474197
Arnold Heslenfeld,946897
Laurette Schillings,946897
Anthony Burns,315495
Brandon Freeman,473243
Andrew Corkin,78710
Earl Mason McGowin,942507
Robert Gordon,940936
Ted Hope,156685
Madonna,939745
Donatella Botti,938983
Isaac Florentine,937961
Isen Robbins,156154
Desray Armstrong,312280
Sammo Hung Kam-Bo,935847
Sivalenka Krishna Prasad,934922
Rich Christiano,467294
Ryan Smith,933159
Ray Giarratana,933159
Li Zhaoyu,930549
Wang Zijian,930549
Danny Bramson,927074
Jeff Culotte,926632
Andrew Goldman,231438
Robin Scholes,924435
Deepika Padukone,922657
Meghna Gulzar,922657
Govind Singh Sandhu,922657
Rick Dugdale,115312
Kwesi Dickson,230125
David Raymond,919489
Chris Pettit,919489
Ken Aguado,913609
Cairo Cannon,304391
Kentaro Koike,912158
Jennifer Kent,910175
Henre Debeurme,909816
Raphael Rocher,909816
Susanne Bier,909284
Kevin Halloran,908926
Brian Dobbins,302975
Allen Fischer,454463
Antonia Barnard,905669
Dulcie Kellett,902362
Glen Zipper,74994
Scott Frank,446253
Woo-Kyung Jung,891925
Tracy Grant,891925
Kevin Sizemore,890303
Nelson Diaz,890303
Jacob Patrick,890303
Ben Holmes,890303
Larissa Beck,890154
Jesse Ranney,890154
Geoff Fowler,444887
Lawrence Fowler,444887
Rami Alayan,889281
Muayad Alayan,889281
Andrea Miller,443405
Mosche Edery,885801
Martin Katz,294712
Tainui Stephens,883436
Liz Adams,883436
Scott Faye,881745
Jeff Orlowski,880426
Paula Dupre Pesmen,440213
Jerry Aronson,880426
Gabe Polsky,175607
Marcela Ursu,437646
Kirk Shaw,145822
Elliot Webb,874187
Wendy Federman,874187
Carl Moellenberg,437094
Stuart Townsend,873537
Timothy A. Chey,436379
Josh Duhamel,872222
Jude Weng,872222
Mark A. Levinson,869838
Carla Solomon,869838
Sue Murray,869322
Andrew De Groot,869322
Mark Fennessy,869322
Richard Lowenstein,869322
Maya Gnyp,869322
Lynn-Maree Milburn,869322
Rafael Marmor,144843
Felix Von Boehm,434178
Ruben Fleischer,434041
Sharon Horgan,867949
Zaza Urushadze,867593
Ivo Felt,433797
ChloÃ« Sevigny,866537
Michael Elliott,288596
Julianne Forde,432671
Ruth Treacy,432671
Sean Lydiard,432454
Elliott Michael Smith,864907
Margaret Boykin,216172
Sam Richardson,864689
Andrew Lieberman,864689
Jason Altman,216172
Brad Feinstein,172933
Cory Neal,144011
Rupert Majendie,863056
Michael Almereyda,172265
Luca Borghese,172038
Gennie Rim,860000
Jacques-Remy Girerd,428596
Russell D. Richins,855765
Mark Goodman,855765
Hilary Bevan Jones,427068
Mikel Lejarza,284127
Richard Miller,852362
Richard Robbins,849484
Martha Adams,849484
Justin Kurzel,424641
Naysun Alae-Carew,847527
Nicholas Crum,847527
Rodrigo Garcia,843968
Jake Avnet,843968
Jai Khanna,210992
Renn Hawkey,421347
Jon Rubinstein,421347
Evangelo Kioussis,840149
Alex Lipschultz,209555
Maria Ekerhovd,837149
Barbara Gibbs,837034
Jeremy Chilnick,209198
Krishna Poojapura,836670
Anton MÃ¡ni Svansson,836600
Frank Siracusa,417477
Rob Cotterill,417477
Timothy White,278004
Per Melita,166629
Brad Greiner,415811
Theo Sena,830700
Sefton Fincham,207645
Dana Nachman,276353
Jason Momoa,207166
Antony I. Ginnane,413997
Nilon Hassell,826472
James Belfer,412671
Lizzie Kerner,819245
Zak Piper,819245
Jacques Dorfmann,818632
Marie-Therese Guirgis,272874
Marta Donzelli,136255
Gregorio Paonessa,136255
Jon Coplon,408634
Ben Latham-Jones,408247
David Bernad,408247
Priyanka Mattoo,408247
Dallas Jenkins,814906
Jamie Schutz,271381
Ada Solomon,135628
Kevin Hanlon,809590
Dan Carracino,809590
Damon Tedesco,809437
Jon Leonoudakis,809437
Suzie Greene Tedesco,809437
Mitchell Linden,809437
Claire Scanlon,809437
Chris Hope,809437
Francois Yon,808806
Nicolas Brigaud-Robert,404403
Valery Guibal,404403
Alison Klayman,807756
Toni Pinnolis,806948
Patricia Poienaru,806249
Nick Spicer,200040
Paul Bernon,88765
Nicole Stott,266262
Cynthia Walker,795755
Barbara Divisek,795755
George Escobar,397878
Michael Snyder,795755
Laura Weber,794578
Ramiro Acero,794578
Paco Zegers,794578
Luv Ranjan,396398
Ankur Garg,396398
Mary Frances Budig,789752
Nick Clark Windo,789088
Hany Abu-Assad,788378
Waleed Zuaiter,788378
Polly Stanford,788191
David Johnson,393930
Jeremy Danial Boreing,393133
Kyle Tekiela,393112
Abbie Hurewitz,783733
Rudolf Biermann,390735
Wesley Legg,781133
Jason Atkins,781133
Virginia Valsecchi,780443
Rodrigo Letier,779275
John Dibbs,773105
Elisabeth Moss,154611
James Clayton,771257
Nekisa Cooper,769552
Charlie Dorfman,765747
William Green,191168
Aaron L. Ginsburg,191168
Joel Shapiro,253903
Alan Seigel,760869
Jason Seagraves,760869
Maurice Fadida,126812
Georgia Costa Araujo,760678
Ryszard Chutkowski,759898
John Schoenfelder,253208
Irune Gurtubai,758851
Monica Hellstrom,755053
Riz Ahmed,377527
Nikolaj Coster-Waldau,755053
Yana Marinova,755018
Bashar Rahal,755018
Arnon Goldfinger,754544
Michael Weiss,754301
Christopher Mallick,754301
Mani Mortazavi,754013
Andrea Vazquez,754013
Xavi Font,754013
Andrea Queralt,754013
Keith Bank,752698
Jim Kreutzer,752698
Denise O'Dell,752552
Mark Albela,752552
Don Hardy Jr.,750241
Benjamin Soley,748539
Naohiko Ninomiya,373600
Kazunari Hashiguchi,747200
Hidehisa Chiwata,747200
Rob Moffat,744812
Rob Gardner,372406
Justin Bursch,372269
Gregg Araki,372135
Jarrod Phillips,744046
Lex de Azevedo,744046
Emilie de Azevedo Brown,744046
Olga Segura,740448
Drew Houpt,147558
Amanda White,737645
Muriel Meynard,245851
Luke Rivett,245585
Angelica Huete,735324
Carolina Kotscho,735324
Iona De Macedo,735324
Dori Berinstein,367407
Daniel Iron,122258
Greg Mariotti,732515
Luillo Ruiz,66587
Charles Alston,365256
Stephen Traynor,727767
Helge Albers,242527
Christina Jennings,727430
Romuald Boulanger,726063
David Gendron,726063
Ashwiny Iyer Tiwari,726010
Nakanishi Go,725702
Ali Afshar,120919
Michael Bonfiglio,725286
Christina Moore,725042
Ryan Stowell,241237
Drake Doremus,241076
Marie Brenner,722109
Joyce Deep,722109
Andrea Lewis,722109
Georges de Beauregard,180323
Veronica Ngo,721039
Thanh Pham,721039
Brent Kunkle,240198
Mel Eslyn,80057
Emily Ziff,359152
Jayantilal Gada,358927
Kenji Yamamoto,717772
Nancy Kelly,717772
Manmord Sidhu,717069
Gunbir Singh Sidhu,717069
Alethea Arnaquq-Baril,358394
Nicholas Weinstock,237978
Pilar Peredo,356950
Edgard Tenembaum,356950
Claudine Nougaret,712720
Julie Baines,356355
Brent Emery,236823
Lee Broda,354429
Lauren Bratman,177190
Neal Edelstein,236251
Kevin Matusow,118079
Julian Cautherley,177109
Sophie Barthes,708105
Jaime Mateus Tique,708105
Harvey Kahn,176759
Vipul Shah,706893
Hassain Zaidi,706547
Simon DeKaric,706547
Vince Cirrinione,706547
Katy Jackson,235416
Pavlina Hatoupis,176437
Anne Brogan,705110
John Lundsten,702814
Melli Maikkula,702814
Brenda Coughlin,351170
Michael Apted,701278
Laetitia Gonzales,700617
Stacey Aglok-MacDonald,700541
Jake Steinfeld,700541
Zanne Devine,233514
Damon DâOliveira,700541
Brian J. Falconer,699826
David Holmes,699826
Ryan Zacarias,77623
Nadav Schirman,232797
Mark Moran,349154
Enzo Porcelli,698253
Ethan Wiley,698253
Sheena M. Joyce,232720
Jasmine Dellal,697062
Mark Lipson,696921
Julie Bilson Ahlberg,696921
Stephen Badger,696241
Greg Camalier,696241
Carlisle Vandervoort,695327
Janice Engel,695327
James Egan,695327
Kai Nordberg,347617
Kaarle Aho,347617
Lisa Niedenthal,694750
David Buelow,231350
Lisa Blumenberg,694042
Phyllis Laing,173459
Jenny Carchman,345648
Manu Kumaran,344826
Skip Williamson,229740
Aimara Reques,686652
Kyle Martin,85690
Tait Brady,341386
George Chignell,113784
Laura Gabbert,680784
Holly Becker,680784
Fedor Popov,680578
Laura Burnell,680113
Juliette Favreul Renaud,679578
Francois Krau,679578
Kyoung-hee Kim,226336
Emmanuel Giraud,676533
Marie Sonne-Jensen,676533
Jay Taylor,337295
Teun Hilte,337289
Michael B. Wunderman,669169
Lucas Jarach,51414
Dennis Dugan,668121
Gaby Dellal,667753
Dave Hansen,222095
Jane Kelly Kosek,333089
Penny Edmiston,666178
Aaron Lieber,666178
Will Allegra,665183
Ali Di,665183
Marc Olla,663073
Thomas Lubeau,663073
Eric Gendarme,663073
Dan Wechsler,165749
Robert Walpole,165463
Rebecca O'Flanagan,132370
Alan J. Wands,661232
Ian Maclean,661232
Frank Pavich,661056
Stephen Scarlata,330528
Robert George,330164
Silva Mysterium,659009
Sophie Hyde,219657
Gabriel Ripstein,329192
Carl Effenson,219359
Daniel Baur,328915
Oliver Simon,657829
Oda Schaefer,657829
Oliver Mille,657031
